ts,ihd03A,ihd05A,ihd07A,ithdA
1588748931736,88.83,72.84,51.02,138.17
1588748931756,88.83,72.91,51.02,138.17
1588748931776,88.79,72.89,51.07,138.05
1588748931796,88.73,72.83,51.03,137.95
1588748931816,88.61,72.87,51.08,137.8
1588748931836,88.5,72.84,51.14,137.67
1588748931856,88.45,72.93,51.14,137.63
1588748931876,88.46,72.94,51.15,137.65
1588748931896,88.5,72.89,51.25,137.7
1588748931916,88.54,72.86,51.34,137.78
1588748931936,88.59,72.76,51.45,137.85
1588748931956,88.64,72.65,51.55,138.0
1588748931976,88.71,72.56,51.67,138.1
1588748931996,88.89,72.5,51.8,138.28
1588748932016,89.11,72.55,51.88,138.51
1588748932036,89.28,72.68,52.05,138.91
1588748932056,89.46,72.78,52.26,139.23
1588748932076,89.5,72.95,52.37,139.43
1588748932096,89.55,73.08,52.42,139.48
1588748932116,89.59,73.2,52.26,139.36
1588748932136,89.58,73.19,52.17,139.26
1588748932156,89.74,73.13,52.03,139.28
1588748932176,89.83,73.0,51.97,139.23
1588748932196,89.9,72.78,52.04,139.23
1588748932216,89.98,72.63,52.04,139.16
1588748932236,89.91,72.35,52.08,138.98
1588748932256,89.8,72.12,52.08,138.73
1588748932276,89.68,71.95,52.09,138.56
1588748932296,89.65,71.92,52.15,138.43
1588748932316,89.63,71.98,52.14,138.41
1588748932336,89.63,72.06,52.14,138.48
1588748932356,89.54,72.04,52.05,138.45
1588748932376,89.6,72.1,52.04,138.5
1588748932396,89.49,72.08,51.95,138.45
1588748932416,89.34,72.08,51.91,138.32
1588748932436,89.22,72.04,51.79,138.18
1588748932456,88.97,72.04,51.53,137.95
1588748932476,88.74,72.03,51.36,137.85
1588748932496,88.59,71.95,51.23,137.78
1588748932516,88.52,71.95,51.01,137.71
1588748932536,88.43,71.94,50.85,137.61
1588748932556,88.4,71.91,50.75,137.49
1588748932576,88.32,71.85,50.57,137.29
1588748932596,88.2,71.81,50.53,137.14
1588748932616,88.05,71.81,50.54,136.99
1588748932636,87.93,71.96,50.6,137.14
1588748932656,87.97,72.12,50.74,137.39
1588748932676,87.99,72.35,50.95,137.54
1588748932696,87.98,72.48,51.05,137.72
1588748932716,88.1,72.59,51.22,137.87
1588748932736,88.12,72.75,51.38,137.96
1588748932756,88.23,72.87,51.5,138.13
1588748932776,88.32,72.96,51.61,138.18
1588748932796,88.34,73.07,51.73,138.25
1588748932816,88.45,73.04,51.85,138.27
1588748932836,88.49,72.94,51.91,138.22
1588748932857,88.59,72.68,51.97,138.14
1588748932877,88.59,72.54,52.03,138.14
1588748932897,88.61,72.33,51.97,138.02
1588748932917,88.59,72.17,51.88,138.0
1588748932937,88.49,72.0,51.86,137.88
1588748932957,88.38,71.9,51.85,137.75
1588748932977,88.22,71.89,51.76,137.58
1588748932997,88.14,71.94,51.8,137.61
1588748933017,88.12,72.12,51.8,137.81
1588748933037,88.22,72.2,51.79,137.96
1588748933057,88.36,72.39,51.87,138.26
1588748933077,88.4,72.34,51.96,138.31
1588748933097,88.44,72.24,52.02,138.34
1588748933117,88.44,72.04,52.13,138.16
1588748933137,88.45,71.84,52.24,138.06
1588748933157,88.53,71.57,52.34,137.96
1588748933181,88.58,71.4,52.47,137.91
1588748933201,88.7,71.37,52.65,137.98
1588748933224,88.78,71.5,52.77,138.18
1588748933244,88.86,71.79,52.89,138.53
1588748933264,88.89,72.04,52.83,138.73
1588748933284,88.98,72.2,52.84,138.75
1588748933304,89.12,72.32,52.75,138.85
1588748933324,89.28,72.39,52.64,138.91
1588748933344,89.55,72.42,52.5,139.04
1588748933364,89.69,72.4,52.4,138.99
1588748933384,89.69,72.45,52.35,138.95
1588748933404,89.69,72.59,52.33,139.0
1588748933424,89.67,72.71,52.35,139.01
1588748933444,89.45,72.78,52.35,138.93
1588748933464,89.25,72.74,52.24,138.64
1588748933484,89.13,72.63,52.15,138.48
1588748933504,89.04,72.62,52.14,138.39
1588748933524,88.95,72.53,52.2,138.36
1588748933544,88.83,72.41,52.25,138.21
1588748933564,88.63,72.3,52.29,137.99
1588748933584,88.5,72.24,52.38,137.87
1588748933604,88.34,72.07,52.49,137.75
1588748933624,88.28,71.92,52.47,137.65
1588748933644,88.27,71.75,52.35,137.68
1588748933664,88.3,71.7,52.23,137.73
1588748933684,88.3,71.63,52.08,137.66
1588748933704,88.41,71.73,51.81,137.71
1588748933724,88.57,71.86,51.75,137.96
1588748933744,88.72,72.06,51.77,138.27
1588748933764,89.0,72.36,51.86,138.85
1588748933785,89.06,72.54,51.93,139.13
1588748933805,89.12,72.8,52.08,139.41
1588748933825,89.13,72.96,52.17,139.51
1588748933845,89.02,72.93,52.22,139.46
1588748933865,88.88,72.95,52.33,139.36
1588748933885,88.83,72.99,52.38,139.28
1588748933906,88.78,73.02,52.42,139.2
1588748933926,88.84,73.08,52.41,139.18
1588748933946,88.88,72.98,52.32,139.13
1588748933966,88.93,72.95,52.22,139.15
1588748933986,88.95,72.84,52.12,139.07
1588748934007,88.97,72.8,52.02,138.99
1588748934027,89.05,72.8,51.94,139.07
1588748934047,89.27,72.8,51.94,139.29
1588748934067,89.35,72.8,51.94,139.29
1588748934087,89.37,72.76,51.99,139.29
1588748934107,89.2,72.6,52.0,139.06
1588748934127,88.88,72.52,52.09,138.83
1588748934147,88.5,72.45,52.12,138.55
1588748934167,88.21,72.4,52.16,138.38
1588748934187,88.03,72.37,52.21,138.25
1588748934207,88.08,72.49,52.31,138.4
1588748934227,88.28,72.67,52.55,138.68
1588748934247,88.5,72.79,52.7,138.99
1588748934267,88.64,72.9,52.93,139.19
1588748934287,88.75,72.99,53.08,139.37
1588748934307,88.87,73.09,53.21,139.63
1588748934327,88.91,73.26,53.37,139.81
1588748934347,89.06,73.46,53.45,140.05
1588748934367,89.12,73.64,53.54,140.33
1588748934387,89.18,73.75,53.53,140.47
1588748934407,89.23,73.87,53.56,140.55
1588748934427,89.13,73.85,53.48,140.52
1588748934447,89.05,73.86,53.28,140.31
1588748934467,88.9,73.81,53.11,140.08
1588748934490,88.78,73.79,52.96,139.89
1588748934510,88.56,73.61,52.71,139.35
1588748934533,88.46,73.46,52.54,138.99
1588748934553,88.26,73.23,52.34,138.61
1588748934573,88.19,72.96,52.25,138.38
1588748934593,88.06,72.72,52.07,138.07
1588748934613,87.96,72.58,51.95,137.79
1588748934633,87.92,72.48,51.81,137.62
1588748934653,87.91,72.5,51.66,137.44
1588748934673,87.93,72.6,51.63,137.51
1588748934693,88.05,72.72,51.59,137.66
1588748934713,88.27,72.91,51.68,138.03
1588748934733,88.39,73.08,51.73,138.28
1588748934753,88.41,73.16,51.86,138.51
1588748934773,88.47,73.21,52.06,138.69
1588748934793,88.5,73.22,52.26,138.84
1588748934814,88.58,73.29,52.39,139.04
1588748934834,88.68,73.22,52.52,139.2
1588748934854,88.85,73.23,52.5,139.35
1588748934874,88.9,73.19,52.45,139.43
1588748934894,89.01,73.22,52.32,139.48
1588748934914,89.1,73.23,52.27,139.51
1588748934934,89.13,73.19,52.2,139.48
1588748934954,89.21,73.11,52.2,139.48
1588748934974,89.06,72.98,52.24,139.38
1588748934994,88.88,72.82,52.24,139.2
1588748935014,88.7,72.74,52.25,138.97
1588748935034,88.46,72.66,52.35,138.74
1588748935054,88.2,72.63,52.55,138.62
1588748935074,88.15,72.57,52.71,138.64
1588748935094,88.07,72.49,52.78,138.64
1588748935114,88.07,72.42,52.78,138.57
1588748935135,88.16,72.36,52.71,138.6
1588748935155,88.22,72.12,52.56,138.5
1588748935175,88.28,71.89,52.55,138.47
1588748935195,88.32,71.79,52.53,138.42
1588748935215,88.42,71.75,52.49,138.42
1588748935235,88.39,71.67,52.52,138.34
1588748935255,88.43,71.65,52.52,138.16
1588748935275,88.41,71.71,52.59,138.13
1588748935295,88.35,71.73,52.52,138.01
1588748935315,88.33,71.77,52.41,138.01
1588748935335,88.21,71.72,52.28,137.99
1588748935355,88.2,71.63,52.05,137.89
1588748935375,88.13,71.5,51.85,137.72
1588748935395,88.03,71.43,51.73,137.49
1588748935415,88.0,71.4,51.64,137.37
1588748935435,87.94,71.49,51.65,137.32
1588748935455,87.95,71.48,51.71,137.37
1588748935475,88.07,71.5,51.84,137.55
1588748935495,88.21,71.54,51.92,137.78
1588748935515,88.39,71.69,51.96,138.21
1588748935535,88.65,71.83,51.99,138.56
1588748935557,89.08,72.01,51.96,139.04
1588748935577,89.4,72.09,51.87,139.35
1588748935597,89.48,72.16,51.8,139.35
1588748935617,89.54,72.17,51.67,139.29
1588748935637,89.38,72.18,51.51,139.04
1588748935657,89.25,72.15,51.43,138.76
1588748935681,89.09,72.16,51.37,138.55
1588748935701,88.88,72.18,51.42,138.38
1588748935721,88.74,72.19,51.5,138.48
1588748935741,88.79,72.31,51.68,138.55
1588748935761,88.91,72.47,51.82,138.73
1588748935786,89.11,72.51,51.9,139.01
1588748935806,89.4,72.68,52.02,139.42
1588748935827,89.79,72.95,52.23,139.94
1588748935847,90.04,73.1,52.44,140.17
1588748935867,90.19,73.39,52.57,140.37
1588748935887,90.25,73.51,52.74,140.53
1588748935907,90.5,73.82,52.88,140.83
1588748935927,90.6,73.99,52.89,140.96
1588748935947,90.63,74.03,52.85,140.96
1588748935967,90.4,74.05,52.7,140.72
1588748935987,90.28,73.96,52.56,140.46
1588748936008,90.06,73.83,52.25,140.0
1588748936028,90.12,73.67,52.09,139.68
1588748936048,90.09,73.56,51.98,139.53
1588748936068,90.23,73.45,51.98,139.59
1588748936092,90.3,73.35,51.98,139.68
1588748936112,90.39,73.31,52.05,139.89
1588748936133,90.42,73.32,52.1,139.98
1588748936154,90.38,73.35,52.2,140.03
1588748936174,90.34,73.47,52.17,139.98
1588748936194,90.13,73.51,52.02,139.77
1588748936214,89.87,73.51,51.84,139.4
1588748936235,89.66,73.48,51.68,139.12
1588748936255,89.39,73.31,51.58,138.74
1588748936275,89.32,73.18,51.53,138.63
1588748936295,89.13,73.01,51.55,138.38
1588748936315,89.08,72.9,51.58,138.3
1588748936335,88.99,72.81,51.57,138.28
1588748936355,89.01,72.82,51.67,138.3
1588748936375,89.0,72.88,51.7,138.48
1588748936395,89.01,73.02,51.83,138.61
1588748936415,89.02,73.03,51.84,138.71
1588748936435,89.01,73.17,51.83,138.76
1588748936455,88.88,73.2,51.87,138.68
1588748936475,88.74,73.37,51.98,138.65
1588748936495,88.69,73.48,52.03,138.57
1588748936515,88.59,73.52,52.01,138.52
1588748936535,88.57,73.51,51.91,138.42
1588748936557,88.58,73.38,51.81,138.25
1588748936577,88.54,73.07,51.59,137.99
1588748936597,88.6,72.78,51.4,137.79
1588748936617,88.56,72.59,51.3,137.57
1588748936637,88.56,72.44,51.21,137.42
1588748936657,88.44,72.24,51.32,137.25
1588748936677,88.27,72.06,51.35,137.25
1588748936697,88.26,71.89,51.53,137.28
1588748936717,88.23,71.71,51.72,137.35
1588748936738,88.28,71.68,51.81,137.43
1588748936758,88.35,71.73,51.92,137.53
1588748936778,88.4,71.77,51.95,137.61
1588748936798,88.43,71.8,51.9,137.73
1588748936818,88.45,71.89,51.98,137.76
1588748936838,88.37,71.89,51.98,137.76
1588748936858,88.34,71.93,51.96,137.71
1588748936878,88.46,71.91,51.94,137.73
1588748936898,88.54,71.93,51.98,137.78
1588748936918,88.55,71.95,51.94,137.75
1588748936938,88.65,71.98,51.91,137.75
1588748936958,88.64,72.21,51.79,137.69
1588748936978,88.6,72.33,51.69,137.72
1588748936998,88.5,72.53,51.53,137.67
1588748937018,88.39,72.65,51.44,137.69
1588748937038,88.19,72.83,51.33,137.61
1588748937058,88.06,72.85,51.3,137.58
1588748937078,87.95,72.9,51.28,137.53
1588748937098,88.04,72.91,51.36,137.49
1588748937118,88.1,72.82,51.55,137.66
1588748937138,88.28,72.75,51.83,137.81
1588748937158,88.54,72.7,52.05,137.99
1588748937178,88.88,72.57,52.12,138.17
1588748937199,89.12,72.43,52.18,138.25
1588748937219,89.34,72.33,52.13,138.43
1588748937239,89.49,72.4,52.06,138.35
1588748937259,89.62,72.39,51.97,138.33
1588748937279,89.64,72.43,51.87,138.25
1588748937299,89.72,72.45,51.83,138.22
1588748937319,89.73,72.61,51.79,138.27
1588748937339,89.68,72.72,51.84,138.27
1588748937359,89.63,72.83,51.88,138.19
1588748937379,89.63,72.9,52.03,138.26
1588748937399,89.61,73.02,52.14,138.34
1588748937419,89.65,73.11,52.28,138.52
1588748937439,89.77,73.21,52.27,138.7
1588748937460,89.9,73.24,52.35,139.05
1588748937483,90.08,73.25,52.49,139.28
1588748937503,90.29,73.23,52.52,139.46
1588748937523,90.37,73.23,52.52,139.46
1588748937544,90.31,73.05,52.44,139.25
1588748937564,90.08,72.92,52.42,138.95
1588748937585,89.82,72.7,52.32,138.59
1588748937605,89.4,72.54,52.19,138.14
1588748937625,88.91,72.38,52.16,137.53
1588748937645,88.55,72.25,52.05,137.21
1588748937665,88.31,72.17,51.89,137.04
1588748937685,88.18,72.11,51.76,136.92
1588748937706,88.11,72.1,51.51,136.9
1588748937726,88.16,72.26,51.25,137.05
1588748937746,88.25,72.32,51.06,137.23
1588748937766,88.45,72.48,50.95,137.39
1588748937787,88.59,72.6,50.88,137.54
1588748937807,88.72,72.76,50.84,137.85
1588748937827,88.92,73.08,50.97,138.16
1588748937847,89.08,73.29,51.13,138.57
1588748937867,89.38,73.49,51.29,138.95
1588748937887,89.56,73.64,51.42,139.18
1588748937907,89.75,73.74,51.64,139.44
1588748937927,89.9,73.72,51.76,139.47
1588748937948,89.99,73.66,51.76,139.42
1588748937968,89.95,73.41,51.74,139.22
1588748937989,89.79,73.11,51.7,138.94
1588748938009,89.71,72.82,51.72,138.73
1588748938029,89.58,72.63,51.77,138.51
1588748938049,89.49,72.61,51.92,138.48
1588748938069,89.43,72.55,51.98,138.51
1588748938089,89.23,72.51,52.04,138.35
1588748938109,89.08,72.37,51.99,138.15
1588748938129,88.83,72.29,51.86,137.92
1588748938149,88.68,72.16,51.82,137.74
1588748938170,88.56,72.19,51.79,137.66
1588748938190,88.47,72.18,51.93,137.64
1588748938211,88.44,72.23,52.13,137.74
1588748938234,88.48,72.27,52.26,137.83
1588748938255,88.64,72.29,52.44,137.88
1588748938276,88.72,72.24,52.48,137.85
1588748938296,88.83,72.22,52.41,137.82
1588748938316,88.82,72.15,52.37,137.69
1588748938336,88.88,72.09,52.31,137.64
1588748938356,88.93,72.06,52.37,137.66
1588748938376,88.97,72.17,52.48,137.81
1588748938398,88.95,72.22,52.58,137.96
1588748938418,88.89,72.23,52.59,137.99
1588748938439,88.71,72.2,52.5,137.94
1588748938460,88.59,72.16,52.32,137.86
1588748938480,88.48,72.28,52.14,137.81
1588748938500,88.46,72.34,52.07,137.71
1588748938521,88.5,72.45,51.94,137.69
1588748938541,88.45,72.55,51.88,137.74
1588748938562,88.44,72.61,51.8,137.79
1588748938584,88.46,72.64,51.77,137.79
1588748938604,88.35,72.7,51.7,137.61
1588748938625,88.32,72.69,51.72,137.53
1588748938646,88.3,72.61,51.81,137.45
1588748938667,88.38,72.63,51.92,137.35
1588748938688,88.44,72.54,51.91,137.32
1588748938709,88.49,72.58,52.01,137.4
1588748938730,88.5,72.57,52.06,137.53
1588748938750,88.46,72.6,52.0,137.5
1588748938770,88.34,72.63,51.95,137.4
1588748938790,88.36,72.57,51.89,137.36
1588748938810,88.39,72.52,51.68,137.33
1588748938833,88.5,72.4,51.56,137.24
1588748938853,88.64,72.3,51.53,137.26
1588748938874,88.94,72.22,51.56,137.39
1588748938894,89.12,72.1,51.58,137.44
1588748938915,89.4,71.99,51.54,137.44
1588748938935,89.41,71.93,51.56,137.4
1588748938955,89.4,71.84,51.51,137.27
1588748938976,89.32,71.74,51.55,137.23
1588748938996,89.15,71.71,51.65,137.23
1588748939017,89.03,71.73,51.75,137.21
1588748939038,89.07,71.83,51.84,137.26
1588748939058,89.28,71.89,51.95,137.36
1588748939078,89.56,72.0,51.98,137.51
1588748939099,89.76,72.04,51.94,137.66
1588748939119,89.89,72.03,51.93,137.71
1588748939140,89.9,72.05,51.89,137.68
1588748939161,89.76,71.94,51.8,137.63
1588748939185,89.61,71.9,51.8,137.47
1588748939205,89.19,71.89,51.76,137.24
1588748939225,88.93,72.01,51.77,137.21
1588748939245,88.82,72.14,51.82,137.23
1588748939265,88.67,72.43,51.82,137.31
1588748939285,88.63,72.53,51.84,137.43
1588748939305,88.66,72.63,51.79,137.63
1588748939326,88.64,72.7,51.77,137.68
1588748939346,88.6,72.73,51.75,137.68
1588748939367,88.64,72.85,51.8,137.78
1588748939387,88.71,72.92,51.88,137.92
1588748939408,88.98,73.04,52.13,138.22
1588748939428,89.27,73.09,52.31,138.47
1588748939448,89.45,73.1,52.52,138.78
1588748939468,89.58,73.13,52.75,138.98
1588748939488,89.53,73.07,52.88,139.06
1588748939509,89.41,73.0,52.95,139.14
1588748939529,89.25,72.98,52.92,139.1
1588748939550,89.15,72.95,52.86,139.1
1588748939571,89.02,72.96,52.8,139.05
1588748939591,88.98,72.93,52.62,138.85
1588748939611,88.86,72.89,52.52,138.7
1588748939636,88.78,72.97,52.37,138.48
1588748939656,88.7,73.1,52.26,138.43
1588748939676,88.69,73.15,52.15,138.46
1588748939696,88.65,73.18,52.17,138.44
1588748939717,88.67,73.12,52.18,138.46
1588748939738,88.74,72.97,52.26,138.39
1588748939759,88.95,72.73,52.25,138.36
1588748939779,89.07,72.55,52.22,138.24
1588748939799,89.09,72.44,52.12,138.08
1588748939820,89.04,72.4,51.94,137.86
1588748939840,89.02,72.38,51.86,137.76
1588748939860,88.86,72.37,51.7,137.58
1588748939885,88.69,72.43,51.54,137.48
1588748939905,88.6,72.42,51.46,137.38
1588748939925,88.54,72.43,51.47,137.48
1588748939945,88.54,72.51,51.54,137.56
1588748939965,88.53,72.49,51.68,137.6
1588748939985,88.51,72.48,51.74,137.65
1588748940005,88.43,72.41,51.76,137.53
1588748940025,88.35,72.34,51.73,137.4
1588748940046,88.35,72.36,51.69,137.37
1588748940067,88.32,72.41,51.67,137.39
1588748940087,88.36,72.53,51.72,137.56
1588748940107,88.42,72.67,51.71,137.69
1588748940127,88.42,72.74,51.79,137.69
1588748940148,88.35,72.82,51.79,137.69
1588748940169,88.22,72.78,51.68,137.54
1588748940189,88.05,72.62,51.63,137.41
1588748940209,87.92,72.44,51.55,137.11
1588748940229,87.77,72.17,51.6,136.8
1588748940249,87.78,71.97,51.65,136.7
1588748940269,87.87,71.91,51.81,136.73
1588748940289,87.98,71.79,51.82,136.78
1588748940310,88.05,71.69,51.8,136.81
1588748940330,88.14,71.62,51.71,136.88
1588748940350,88.26,71.64,51.69,137.06
1588748940371,88.35,71.63,51.71,137.24
1588748940391,88.4,71.66,51.86,137.45
1588748940416,88.37,71.68,52.01,137.63
1588748940436,88.35,71.72,52.11,137.63
1588748940456,88.38,71.82,52.2,137.75
1588748940477,88.52,72.1,52.24,138.01
1588748940498,88.75,72.39,52.3,138.21
1588748940520,88.83,72.68,52.27,138.41
1588748940540,88.96,73.1,52.22,138.64
1588748940561,88.94,73.23,52.14,138.69
1588748940581,88.91,73.35,52.04,138.64
1588748940601,88.89,73.49,52.03,138.69
1588748940621,88.97,73.57,52.11,138.76
1588748940643,89.04,73.64,52.33,138.91
1588748940663,89.16,73.61,52.61,139.01
1588748940686,89.22,73.52,52.83,139.13
1588748940706,89.35,73.36,53.19,139.26
1588748940726,89.37,73.24,53.38,139.33
1588748940747,89.4,73.05,53.43,139.32
1588748940767,89.41,73.0,53.46,139.37
1588748940788,89.36,72.96,53.43,139.37
1588748940809,89.38,72.92,53.39,139.36
1588748940829,89.36,72.91,53.32,139.48
1588748940849,89.36,72.98,53.39,139.56
1588748940869,89.47,73.08,53.49,139.76
1588748940890,89.54,73.14,53.68,139.86
1588748940910,89.53,73.12,53.79,139.97
1588748940930,89.51,73.01,53.82,139.97
1588748940950,89.46,73.01,53.88,140.05
1588748940975,89.54,73.01,53.93,140.19
1588748940995,89.48,72.95,53.78,140.14
1588748941017,89.36,72.83,53.68,139.91
1588748941037,89.17,72.59,53.46,139.65
1588748941057,88.88,72.34,53.1,139.16
1588748941077,88.73,72.14,52.88,138.78
1588748941097,88.7,72.06,52.6,138.55
1588748941117,88.65,72.02,52.42,138.4
1588748941137,88.6,71.98,52.17,138.18
1588748941157,88.57,72.03,51.85,138.05
1588748941178,88.53,72.2,51.65,137.95
1588748941199,88.43,72.39,51.53,137.96
1588748941220,88.35,72.52,51.56,137.91
1588748941241,88.22,72.82,51.56,138.06
1588748941263,88.32,72.98,51.61,138.29
1588748941285,88.39,73.11,51.73,138.47
1588748941306,88.57,73.21,51.89,138.75
1588748941326,88.72,73.28,52.19,138.97
1588748941347,88.85,73.35,52.4,139.17
1588748941367,88.98,73.41,52.69,139.37
1588748941387,89.13,73.41,52.84,139.51
1588748941407,89.33,73.52,53.16,139.89
1588748941427,89.51,73.55,53.26,140.02
1588748941447,89.68,73.56,53.19,140.12
1588748941467,89.85,73.58,53.05,140.14
1588748941488,90.01,73.59,52.84,140.17
1588748941508,90.25,73.6,52.48,140.12
1588748941528,90.34,73.62,52.26,140.07
1588748941548,90.25,73.6,52.03,139.9
1588748941568,90.05,73.56,51.85,139.67
1588748941589,89.84,73.43,51.74,139.42
1588748941609,89.37,73.07,51.72,138.79
1588748941629,89.02,72.82,51.64,138.36
1588748941649,88.68,72.57,51.64,137.95
1588748941669,88.32,72.24,51.56,137.53
1588748941689,87.97,71.92,51.48,137.1
1588748941709,87.73,71.69,51.36,136.73
1588748941730,87.69,71.51,51.27,136.53
1588748941751,87.64,71.38,51.14,136.41
1588748941771,87.73,71.46,51.04,136.48
1588748941791,87.79,71.49,50.98,136.69
1588748941811,87.97,71.64,51.01,137.04
1588748941836,88.21,71.77,51.09,137.44
1588748941857,88.45,71.9,51.35,137.85
1588748941877,88.51,71.96,51.52,138.1
1588748941897,88.51,72.03,51.97,138.4
1588748941917,88.46,72.14,52.31,138.55
1588748941937,88.35,72.26,52.58,138.64
1588748941957,88.29,72.43,53.0,138.84
1588748941977,88.27,72.57,53.29,138.96
1588748941998,88.36,72.8,53.6,139.14
1588748942019,88.4,72.91,53.69,139.34
1588748942040,88.54,73.11,53.82,139.51
1588748942060,88.6,73.24,53.71,139.69
1588748942081,88.67,73.37,53.59,139.8
1588748942102,88.84,73.45,53.5,139.95
1588748942123,89.02,73.46,53.26,140.19
1588748942144,89.29,73.42,53.06,140.26
1588748942165,89.37,73.27,52.76,140.19
1588748942187,89.37,73.14,52.5,140.01
1588748942207,89.24,72.96,52.26,139.73
1588748942227,88.93,72.77,52.05,139.29
1588748942247,88.69,72.71,52.11,138.95
1588748942267,88.43,72.61,52.19,138.77
1588748942287,88.29,72.56,52.3,138.74
1588748942307,88.13,72.57,52.48,138.62
1588748942327,87.9,72.55,52.54,138.44
1588748942347,87.78,72.65,52.56,138.42
1588748942367,87.61,72.84,52.67,138.5
1588748942387,87.47,72.93,52.68,138.45
1588748942408,87.4,72.86,52.75,138.37
1588748942429,87.38,72.77,52.73,138.35
1588748942450,87.62,72.63,52.76,138.37
1588748942470,87.93,72.63,52.8,138.5
1588748942491,88.25,72.63,52.86,138.73
1588748942511,88.46,72.54,52.9,138.83
1588748942536,88.48,72.48,52.82,138.79
1588748942557,88.37,72.3,52.81,138.59
1588748942578,88.22,72.15,52.81,138.36
1588748942599,88.0,72.08,52.89,138.14
1588748942620,87.79,72.02,52.97,138.09
1588748942641,87.62,71.98,53.0,138.09
1588748942661,87.68,72.04,53.05,138.2
1588748942686,87.77,72.11,53.02,138.4
1588748942707,88.01,72.19,52.93,138.55
1588748942728,88.29,72.15,52.81,138.78
1588748942749,88.51,72.15,52.81,138.86
1588748942769,88.63,72.12,52.79,138.88
1588748942789,88.59,72.1,52.76,138.83
1588748942809,88.39,71.92,52.76,138.55
1588748942829,88.17,71.86,52.65,138.37
1588748942849,87.92,71.91,52.63,138.24
1588748942869,87.77,71.98,52.63,138.17
1588748942890,87.65,72.09,52.65,138.22
1588748942911,87.57,72.29,52.69,138.25
1588748942931,87.6,72.32,52.79,138.3
1588748942952,87.6,72.32,52.78,138.3
1588748942976,87.59,72.32,52.66,138.17
1588748942997,87.58,72.26,52.56,137.99
1588748943017,87.57,72.34,52.51,138.01
1588748943037,87.73,72.44,52.47,138.05
1588748943057,87.98,72.62,52.44,138.05
1588748943078,88.2,72.7,52.44,138.13
1588748943099,88.36,72.71,52.53,138.3
1588748943120,88.6,72.72,52.54,138.47
1588748943141,88.83,72.65,52.61,138.55
1588748943161,88.99,72.59,52.69,138.65
1588748943186,89.19,72.55,52.81,138.8
1588748943206,89.31,72.57,52.94,138.98
1588748943226,89.4,72.63,53.04,139.16
1588748943246,89.38,72.74,53.04,139.37
1588748943266,89.24,72.81,53.02,139.43
1588748943286,89.14,72.85,52.98,139.43
1588748943306,88.89,72.97,53.0,139.36
1588748943326,88.67,72.97,53.08,139.28
1588748943347,88.52,73.04,53.08,139.14
1588748943368,88.26,73.01,53.06,138.93
1588748943389,88.08,73.06,53.03,138.81
1588748943409,87.91,73.05,52.91,138.65
1588748943429,87.79,73.11,52.83,138.47
1588748943449,87.66,73.15,52.67,138.34
1588748943469,87.69,73.13,52.54,138.16
1588748943489,87.76,73.06,52.41,138.03
1588748943509,87.8,73.03,52.32,137.98
1588748943530,88.11,73.1,52.37,138.11
1588748943551,88.33,73.22,52.47,138.41
1588748943572,88.64,73.36,52.57,138.75
1588748943593,88.82,73.37,52.62,138.98
1588748943614,88.96,73.35,52.66,139.08
1588748943636,89.01,73.39,52.7,139.08
1588748943657,89.03,73.47,52.75,139.16
1588748943677,89.03,73.53,52.78,139.12
1588748943698,89.06,73.48,52.72,139.1
1588748943718,88.98,73.33,52.73,138.95
1588748943738,89.0,73.19,52.74,138.9
1588748943758,88.98,73.01,52.84,138.75
1588748943778,88.93,72.81,52.86,138.73
1588748943798,89.0,72.64,52.9,138.68
1588748943818,89.03,72.59,52.92,138.73
1588748943838,89.07,72.62,52.87,138.71
1588748943859,89.08,72.63,52.73,138.74
1588748943879,89.07,72.69,52.42,138.64
1588748943900,89.03,72.67,52.17,138.51
1588748943921,89.09,72.65,51.94,138.48
1588748943941,89.17,72.65,51.86,138.41
1588748943962,89.33,72.8,51.84,138.54
1588748943986,89.44,72.9,51.78,138.59
1588748944006,89.47,73.08,51.8,138.72
1588748944027,89.49,73.17,51.88,138.74
1588748944048,89.43,73.26,52.12,138.84
1588748944069,89.24,73.3,52.4,138.87
1588748944090,89.19,73.19,52.59,138.86
1588748944111,88.95,72.97,52.72,138.68
1588748944131,88.74,72.87,52.78,138.47
1588748944152,88.53,72.83,52.79,138.34
1588748944173,88.45,72.76,52.74,138.21
1588748944197,88.44,72.75,52.66,138.26
1588748944218,88.67,72.74,52.56,138.54
1588748944239,88.92,72.82,52.47,138.77
1588748944260,89.27,73.14,52.52,139.23
1588748944281,89.51,73.43,52.54,139.64
1588748944302,89.75,73.71,52.48,139.98
1588748944326,89.87,73.89,52.55,140.24
1588748944346,89.94,74.02,52.51,140.35
1588748944366,89.83,73.92,52.57,140.37
1588748944387,89.75,73.77,52.58,140.24
1588748944408,89.45,73.51,52.69,139.89
1588748944429,89.3,73.32,52.67,139.66
1588748944450,89.09,73.01,52.59,139.29
1588748944470,89.15,72.8,52.56,139.1
1588748944491,89.2,72.72,52.5,139.02
1588748944515,89.34,72.65,52.53,138.97
1588748944536,89.36,72.61,52.57,138.96
1588748944557,89.36,72.68,52.57,138.96
1588748944578,89.39,72.84,52.56,139.04
1588748944598,89.41,72.92,52.54,139.2
1588748944618,89.48,73.17,52.6,139.46
1588748944638,89.52,73.4,52.63,139.75
1588748944658,89.64,73.69,52.71,140.25
1588748944679,89.7,73.8,52.79,140.53
